Date,Open,High,Low,Close,Volume
2016-05-20,134000.0,135000.0,131500.0,132000.0,462176.0
2016-05-23,133000.0,134500.0,133000.0,133000.0,310458.0
2016-05-24,133000.0,135000.0,132000.0,133500.0,355717.0
2016-05-25,134500.0,137000.0,134000.0,135000.0,500528.0
2016-05-26,136000.0,137000.0,134500.0,135000.0,342299.0
2016-05-27,136000.0,136500.0,135000.0,136000.0,346406.0
2016-05-30,136000.0,137500.0,135000.0,136500.0,474129.0
2016-05-31,136500.0,139500.0,135000.0,139500.0,1734508.0
2016-06-01,137500.0,138500.0,136500.0,138000.0,507997.0
2016-06-02,138500.0,139000.0,136500.0,138000.0,419054.0
2016-06-03,138000.0,139500.0,137500.0,138500.0,352778.0
2016-06-07,138500.0,139500.0,137500.0,139500.0,608452.0
2016-06-08,138500.0,141500.0,138500.0,139500.0,598656.0
2016-06-09,139500.0,140500.0,137500.0,139000.0,578177.0
2016-06-10,138500.0,140000.0,138000.0,139000.0,350588.0
2016-06-13,138000.0,138500.0,135500.0,135500.0,476958.0
2016-06-14,135500.0,138500.0,135000.0,138500.0,431039.0
2016-06-15,138000.0,139500.0,135000.0,135500.0,409607.0
2016-06-16,135500.0,136000.0,133500.0,134500.0,399199.0
2016-06-17,136000.0,136500.0,133500.0,134500.0,328695.0
2016-06-20,136000.0,138500.0,135500.0,136500.0,305307.0
2016-06-21,136500.0,139000.0,135500.0,138000.0,353879.0
2016-06-22,138500.0,141500.0,138500.0,140000.0,413267.0
2016-06-23,140500.0,141500.0,140000.0,141000.0,273960.0
2016-06-24,140500.0,142000.0,134500.0,139500.0,901574.0
2016-06-27,141000.0,144000.0,139500.0,141500.0,1031506.0
2016-06-28,141500.0,142000.0,138500.0,139000.0,570526.0
2016-06-29,140000.0,140000.0,137500.0,139000.0,436045.0
2016-06-30,138000.0,138500.0,135500.0,135500.0,2700499.0
2016-07-01,136500.0,138000.0,136000.0,137000.0,388387.0
2016-07-04,138000.0,139500.0,137000.0,137000.0,518981.0
2016-07-05,136500.0,137000.0,134500.0,135000.0,389267.0
2016-07-06,134000.0,134500.0,129000.0,130000.0,1098353.0
2016-07-07,131500.0,132500.0,130500.0,131000.0,351312.0
2016-07-08,131000.0,133000.0,129000.0,130500.0,472095.0
2016-07-11,130500.0,132000.0,130500.0,131000.0,395952.0
2016-07-12,131500.0,133000.0,131000.0,132000.0,401323.0
2016-07-13,133000.0,135500.0,132500.0,135500.0,567236.0
2016-07-14,134000.0,134500.0,131000.0,131500.0,688220.0
2016-07-15,132000.0,134000.0,132000.0,133000.0,608594.0
2016-07-18,133000.0,134000.0,131000.0,132000.0,417748.0
2016-07-19,131500.0,132000.0,130000.0,130000.0,630163.0
2016-07-20,129500.0,131000.0,129000.0,129500.0,513880.0
2016-07-21,130000.0,131000.0,128500.0,130000.0,459440.0
2016-07-22,130000.0,130500.0,129000.0,129000.0,364418.0
2016-07-25,129500.0,136000.0,129500.0,135500.0,1182857.0
2016-07-26,135000.0,139500.0,134000.0,136000.0,1125762.0
2016-07-27,137000.0,137500.0,135000.0,137000.0,450182.0
2016-07-28,137500.0,138000.0,135000.0,136000.0,451570.0
2016-07-29,135000.0,136000.0,132000.0,132000.0,698032.0
2016-08-01,132500.0,136000.0,132500.0,135500.0,510753.0
2016-08-02,135500.0,135500.0,133000.0,134000.0,383193.0
2016-08-03,133000.0,134000.0,130500.0,132000.0,393748.0
2016-08-04,132500.0,133000.0,129500.0,130500.0,552854.0
2016-08-05,130500.0,133000.0,130500.0,133000.0,432472.0
2016-08-08,134000.0,134000.0,132000.0,133000.0,367241.0
2016-08-09,135000.0,137000.0,134500.0,136500.0,590729.0
2016-08-10,135500.0,137000.0,134000.0,134000.0,495316.0
2016-08-11,134000.0,135000.0,133500.0,134500.0,340296.0
2016-08-12,135000.0,136000.0,134500.0,136000.0,441448.0
2016-08-16,136000.0,137000.0,133000.0,133000.0,564040.0
2016-08-17,133500.0,135000.0,133000.0,135000.0,456621.0
2016-08-18,134500.0,135000.0,132000.0,132500.0,501557.0
2016-08-19,133000.0,134000.0,132000.0,132500.0,375138.0
2016-08-22,132500.0,133000.0,131000.0,132000.0,400250.0
2016-08-23,133000.0,134500.0,132000.0,132500.0,421660.0
2016-08-24,132000.0,135500.0,131500.0,135500.0,725511.0
2016-08-25,136000.0,138000.0,134000.0,136500.0,880226.0
2016-08-26,136500.0,137000.0,135000.0,135500.0,426273.0
2016-08-29,134000.0,134500.0,133000.0,134000.0,328229.0
2016-08-30,133500.0,135000.0,132500.0,132500.0,331306.0
2016-08-31,132000.0,133500.0,131000.0,133000.0,621524.0
2016-09-01,133000.0,133500.0,131500.0,131500.0,572941.0
2016-09-02,132500.0,136500.0,132000.0,135000.0,1129376.0
2016-09-05,136000.0,139000.0,136000.0,139000.0,681920.0
2016-09-06,138500.0,140000.0,138000.0,139500.0,455216.0
2016-09-07,139500.0,140500.0,138000.0,139000.0,515978.0
2016-09-08,139000.0,140000.0,136500.0,139000.0,604332.0
2016-09-09,138000.0,140000.0,137500.0,139500.0,430914.0
2016-09-12,138500.0,139500.0,137500.0,138500.0,447847.0
2016-09-13,140000.0,140500.0,138000.0,138500.0,560421.0
2016-09-19,137000.0,139500.0,136000.0,137000.0,536712.0
2016-09-20,137000.0,139500.0,136500.0,138500.0,517081.0
2016-09-21,137500.0,138500.0,136500.0,138000.0,464658.0
2016-09-22,138000.0,139500.0,137500.0,138000.0,360424.0
2016-09-23,139500.0,142000.0,139000.0,142000.0,595938.0
2016-09-26,140500.0,141500.0,139000.0,140500.0,444564.0
2016-09-27,140000.0,142000.0,138500.0,141500.0,451975.0
2016-09-28,141000.0,141500.0,138000.0,138500.0,513300.0
2016-09-29,138500.0,139500.0,138000.0,139500.0,473726.0
2016-09-30,138500.0,139500.0,135000.0,135500.0,617732.0
2016-10-04,138500.0,141000.0,137500.0,139000.0,707562.0
2016-10-05,137500.0,140500.0,136500.0,140000.0,549606.0
2016-10-06,139000.0,140000.0,138500.0,139000.0,271808.0
2016-10-07,138500.0,139000.0,135500.0,136500.0,449894.0
2016-10-10,134000.0,135000.0,131000.0,133500.0,687120.0
2016-10-11,135000.0,135500.0,133500.0,134500.0,355273.0
2016-10-12,134500.0,137000.0,133500.0,136500.0,418529.0
2016-10-13,136500.0,137000.0,133500.0,134000.0,444173.0
